iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e1.FINAL,The framework requires the publication of final regulations and justification.,4,response,No,0,0.0,83.0,0.0,G.PI.PUBCON.e.e1,0.0,51389,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e1.CHALLENGE,"The framework requires the publication of challenges to laws and regulations that have undergone public consultation processes, as well as their results.",4,response,No,0,0.0,83.0,0.0,G.PI.PUBCON.e.e1,0.0,51390,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e2,Provisions for data quality:,3,response,,,,20.0,0.0,G.PI.PUBCON.e,0.0,51391,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e2.AGENCY,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,4,response,No,0,0.0,10.0,0.0,G.PI.PUBCON.e.e2,0.0,51392,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e2.VERIFICATION,The framework requires a verification process.,4,response,No,0,0.0,10.0,0.0,G.PI.PUBCON.e.e2,0.0,51393,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e3,"Provisions for openness, timing, and structure:",3,response,,,,30.0,0.0,G.PI.PUBCON.e,0.0,51394,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e3.TIMELY,The rules/guidance require that data is regularly updated.,4,response,No,0,0.0,15.0,0.0,G.PI.PUBCON.e.e3,0.0,51395,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.e.e3.STRUCTURED,The rules/guidance support the collection of structured data.,4,response,No,0,0.0,15.0,0.0,G.PI.PUBCON.e.e3,0.0,51396,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.c,Extent,2,response,,,,1.0,1.0,G.PI.PUBCON,0.0,51397,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.c.EXTENT,"How comprehensive, in terms of jurisdiction, is the coverage of the laws, regulations, policies, or guidance assessed for this question?",4,response,They provide national coverage.,2,1.0,,,G.PI.PUBCON.c,0.0,51398,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.PUBCON,Governance (PI): Public consultation data,Primary,G.PI.PUBCON.c.EXTENT,"1,2;Please explain your answer and provide supporting urls if necessary.",4,supporting,"The laws taken in Togolese territory apply to all citizens according to the constitution (1) 

Sources: 

(1) http://extwprlegs1.fao.org/docs/pdf/tog128398.pdf",,,,,G.PI.PUBCON.c,2.1,51398,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON,To what extent is public consultation information available as open data?,1,response,,,,,0.0,A.PI.PUBCON,0.0,51399,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON,To what extent is public consultation information available as open data?,1,justification,"The article 6 of law n ° 2011-014 on the organization of statistical activity in Togo (1), allows users ""without any distinction, access to all available statistics not covered by statistical confidentiality, for a fee or free, depending on the case. A provisional calendar for the publication of the main indicators and statistical aggregates is published each year at the same time that the national statistical program"". The Statistics are available online (2) 

Sources: 

(1) http://jo.gouv.tg/sites/default/files/annee/2011/jo%202011-018Bis.pdf
(2) https://dncmp-togo.com/index.php/statistiques/statistiques-annuelles",,,,,A.PI.PUBCON,1.0,51399,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON,1,1,example,"[ORGANIC LAW N ° 2011 - 007 of 04/07/2011  ON COMPOSITION, ORGANIZATION AND  FUNCTIONING OF THE BOARD  ECONOMIC AND SOCIAL](http://jo.gouv.tg/sites/default/files/annee/2011/jo%202011-018Bis.pdf)",,,,,A.PI.PUBCON,3.0,51399,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON,2,1,example,[Annual Statistics](https://dncmp-togo.com/index.php/statistiques/statistiques-annuelles),,,,,A.PI.PUBCON,3.1,51399,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.a,Existence,2,response,,,,1.0,0.0,A.PI.PUBCON,0.0,51400,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.a.ONLINE,Is this data available online in any form?,4,response,Data is not available online.,0,0.0,,,A.PI.PUBCON.a,0.0,51401,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.a.ONLINE,"0;Are there other offline ways to access this data in the country? (e.g., attending an office to inspect it).",4,supporting,"Yes, a request could be addressed to a government agency which collects data in this direction, according to article 6 of law n ° 2011-014 on the organization of statistical activity in Togo (1), ""... these services and organizations allow users without any distinction, access to all available statistics not covered by statistical confidentiality, for a fee or free, depending on the case. A provisional calendar for the publication of the main indicators and statistical aggregates is published each year at the same time that the national statistical program"". The Statistics are available online (2) 

Sources: 

(1) http://jo.gouv.tg/sites/default/files/annee/2011/jo%202011-018Bis.pdf
(2) https://dncmp-togo.com/index.php/statistiques/statistiques-annuelles",,,,,A.PI.PUBCON.a,2.0,51401,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e,Elements,2,response,,,,100.0,17.07,A.PI.PUBCON,0.0,51402,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1,Data fields and quality:,3,response,,,,35.0,0.0,A.PI.PUBCON.e,0.0,51403,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1.PROPOSED,The data includes proposed regulations.,4,response,No,0,0.0,7.000000000000001,0.0,A.PI.PUBCON.e.e1,0.0,51404,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1.COMMENTS,The data includes a full set of public comments generated through public consultation processes.,4,response,No,0,0.0,7.000000000000001,0.0,A.PI.PUBCON.e.e1,0.0,51405,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1.SUPORTING,"The data includes supporting information, such as notices of intent and reasoned responses.",4,response,No,0,0.0,7.000000000000001,0.0,A.PI.PUBCON.e.e1,0.0,51406,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1.FINAL,The data includes final regulations and justifications.,4,response,No,0,0.0,7.000000000000001,0.0,A.PI.PUBCON.e.e1,0.0,51407,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e1.CHALLENGE,"The data includes details of challenges to regulations that have passed through public consultation processes, as well as the results of these challenges.",4,response,No,0,0.0,7.000000000000001,0.0,A.PI.PUBCON.e.e1,0.0,51408,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3,"Data openness, timing, and structure:",3,response,,,,65.0,17.07,A.PI.PUBCON.e,0.0,51409,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.FREE,Dataset is available free of charge.,4,response,Partially,1,0.5,11.379999999999999,5.6899999999999995,A.PI.PUBCON.e.e3,0.0,51410,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.FREE,1;Please briefly explain your 'Partially' answer.,4,supporting,"According to Article 6 of Law No. 2011-014 on the organization of statistical activity in Togo, the satisfaction of data requests can be paid for or free of charge.",,,,,A.PI.PUBCON.e.e3,2.0,51410,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0.0,11.379999999999999,0.0,A.PI.PUBCON.e.e3,0.0,51411,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,The data are subject to statistical confidentiality in the broader sense.,,,,,A.PI.PUBCON.e.e3,2.0,51411,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1.0,0.0,0.0,A.PI.PUBCON.e.e3,0.0,51412,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,The official language of Togo is French according to the constitution.,,,,,A.PI.PUBCON.e.e3,2.0,51412,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0.0,4.05,0.0,A.PI.PUBCON.e.e3,0.0,51413,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1.0,11.379999999999999,11.379999999999999,A.PI.PUBCON.e.e3,0.0,51414,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,"The information provided here concerns all the data that may be collected by the National Institute for Statistics and Demographic Studies. Among these data, we can have public consultation data. It is provided that according to Article 3 that ""statistical data must be reliable, impartial
and objectives"".",,,,,A.PI.PUBCON.e.e3,2.0,51414,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,No,0,0.0,4.05,0.0,A.PI.PUBCON.e.e3,0.0,51415,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0.0,11.379999999999999,0.0,A.PI.PUBCON.e.e3,0.0,51416,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0.0,11.379999999999999,0.0,A.PI.PUBCON.e.e3,0.0,51417,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.eb,Negative scoring:,3,response,,,,-20.0,0.0,A.PI.PUBCON.e,0.0,51418,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0.0,-10.0,-0.0,A.PI.PUBCON.e.eb,0.0,51419,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0.0,-10.0,-0.0,A.PI.PUBCON.e.eb,0.0,51420,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.c,Extent,2,response,,,,1.0,1.0,A.PI.PUBCON,0.0,51421,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.PUBCON,Availability (PI): Public consultation data,Primary,A.PI.PUBCON.c.EXTENT,How comprehensive is the data assessed for this question?,4,response,The data assessed provides national coverage.,2,1.0,,,A.PI.PUBCON.c,0.0,51422,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on the performance of right to information (RTI) / freedom of information (FOI) processes?",1,response,,,,,7.124999999999999,G.PI.RTI,0.0,51423,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on the performance of right to information (RTI) / freedom of information (FOI) processes?",1,justification,"Law 2016-006 03/30/2016, Freedom of access to information and public documentation set the basis of citizens' right to information and public documents (1).

Sources: 

(1) Law 2016-006 03/30/2016, Freedom of access to information and public documentation, http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14",,,,,G.PI.RTI,1.0,51423,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI,1,1,example,[LOI PORTANT LIBERTÉ D’ACCÈS À L’INFORMATION ET A LA DOCUMENTATION PUBLIQUES](http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14),,,,,G.PI.RTI,3.0,51423,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.a,Existence,2,response,,,,1.0,0.95,G.PI.RTI,0.0,51424,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.a.EXIST,"Are there laws, policies, or regulations requiring collection or publication of this information in any form?",4,response,They exist and are operational.,2,1.0,,,G.PI.RTI.a,0.0,51425,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.a.EXIST,"1,2;Please provide brief details.",4,supporting,"Law 2016-006 03/30/2016, Freedom of access to information and public documentation  (1). The objective of the law as specified in its first article is to safeguard and to specify the citizen's right to information and public documents. The law applies to information produced or held by a public service as part of its mission and attributions and also applies to conservation of this information by public bodies. The information includes any original or copy of a document whatever its physical characteristics, such as correspondence, facts, opinions, memos, data, statistics, books, drawings, plans, maps, diagrams, photographs, audiovisual recordings, electronic, and any other tangible or intangible document. 

Sources: 

(1) http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14",,,,,G.PI.RTI.a,2.0,51425,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.a.DATARULES,"Do relevant laws, policies, regulations, or guidance discuss the publication of open data?",4,response,"Requirements to publish data are set out in binding policy, regulations, or law.",2,0.6666666666666666,,,G.PI.RTI.a,0.0,51426,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.a.DATARULES,"1,2,3;Please provide a URL to the most relevant legislation, policy, or guidance.",4,supporting,http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14,,,,,G.PI.RTI.a,2.0,51426,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e,Elements,2,response,,,,100.0,7.5,G.PI.RTI,0.0,51427,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1,"Provisions for definitions, kinds, and fields:",3,response,,,,50.0,0.0,G.PI.RTI.e,0.0,51428,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.NREQ,The framework requires the collection and publication of data regarding the number of requests submitted and processed.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51429,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.RTIME,The framework requires the collection and publication of data regarding how long it took the relevant government agency or agencies to fill requests.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51430,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.EXEMPTREASONS,The framework requires the collection and publication of data regarding material withheld and the reasons for withholding it.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51431,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.APPEALS,The framework requires the collection and publication of data regarding appeals to RTI determinations and their results.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51432,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e1.DISAGG,"The framework requires that information is linked to the relevant agency, department, or other governmental entity.",4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e1,0.0,51433,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2,Provisions for data quality:,3,response,,,,20.0,0.0,G.PI.RTI.e,0.0,51434,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.AGENCY,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e2,0.0,51435,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e2.VERIFICATION,The framework requires a verification process.,4,response,No,0,0.0,10.0,0.0,G.PI.RTI.e.e2,0.0,51436,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3,"Provisions for openness, timing, and structure:",3,response,,,,30.0,7.5,G.PI.RTI.e,0.0,51437,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.TIMELY,The rules/guidance require that data is regularly updated.,4,response,Partially,1,0.5,15.0,7.5,G.PI.RTI.e.e3,0.0,51438,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.TIMELY,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,"Article 18, this requirement is implied: Unless approved by the public body, the use of public information and documents is subject to the condition that they are not altered, that their meaning is not distorted and that their sources and the date of their last update are mentioned (1).

Sources

(1) http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14",,,,,G.PI.RTI.e.e3,2.0,51438,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.e.e3.STRUCTURED,The rules/guidance support the collection of structured data.,4,response,No,0,0.0,15.0,0.0,G.PI.RTI.e.e3,0.0,51439,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.c,Extent,2,response,,,,1.0,1.0,G.PI.RTI,0.0,51440,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,POLITICAL INTEGRITY,G.PI.RTI,Governance (PI): RTI performance,Primary,G.PI.RTI.c.EXTENT,"How comprehensive, in terms of jurisdiction, is the framework assessed for this question? ",4,response,The framework covers the entire public sector.,2,1.0,,,G.PI.RTI.c,0.0,51441,0.065,0.0195,0.075,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,To what extent is detailed RTI performance information available as open data?,1,response,,,,,0.0,A.PI.RTI,0.0,51442,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,To what extent is detailed RTI performance information available as open data?,1,justification,"(1) Law 2016-006 03/30/2016, Freedom of access to information and public documentation, http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14",,,,,A.PI.RTI,1.0,51442,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI,1,1,example,[LOI PORTANT LIBERTÉ D’ACCÈS À L’INFORMATION ET A LA DOCUMENTATION PUBLIQUES](http://jo.gouv.tg/sites/default/files/publications/JOS_30_03_16-61%C3%A8%20ANNEE%20N%C2%B010.pdf#page=14),,,,,A.PI.RTI,3.0,51442,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Availability,POLITICAL INTEGRITY,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a,Existence,2,response,,,,1.0,0.0,A.PI.RTI,0.0,51443,0.057,0.02394,0.095,Local Development Research Institute (LDRI),Western Africa,Africa
